id,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,availability_90,instant_bookable,cancellation_policy,host_active,phone,email,id_verification,review,photo,socials,others,air_con,wifi,washer,essentials,kitchen,hangers,iron,tv,hair_dryer,shampoo,laptop_workspace,elevator,dryer,hot_water,bedroom_lock,pool,refrigerator,long_term_stays,gym,microwave,bedrooms_per_accommodates
41730758,0,4,0,River Valley,Central Region,1.29511,103.84188,1,Apartment,Entire home/apt,6,1.5,0.0,3.0,Real Bed,4.74493212836325,0.0,36.0,1,0.0,1,37,1,moderate,353.0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0.0
41738317,0,2,0,Downtown Core,Central Region,1.2747899999999999,103.84684,1,Condominium,Entire home/apt,6,1.0,2.0,6.0,Real Bed,6.214608098422191,250.0,120.0,4,50.0,1,83,1,strict_14_with_grace_period,37.0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0.3333333333333333
41744480,0,3,0,Rochor,Central Region,1.30072,103.84996,0,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,4.07753744390572,300.0,30.0,1,15.0,1,12,0,strict_14_with_grace_period,1293.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0.5
41751827,0,1,0,Geylang,Central Region,1.31596,103.88495999999999,1,Loft,Entire home/apt,4,1.5,1.0,2.0,Real Bed,4.605170185988092,280.0,80.0,2,23.0,4,90,1,strict_14_with_grace_period,614.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0.25
41752588,0,1,0,Bukit Merah,Central Region,1.28504,103.82848,1,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,4.48863636973214,0.0,0.0,1,0.0,2,21,1,moderate,1997.0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0.5
41753013,1,10,0,Downtown Core,Central Region,1.29695,103.85332,1,Serviced apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,5.14166355650266,0.0,0.0,2,65.0,7,89,1,strict_14_with_grace_period,912.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0.0
41760828,0,1,0,Novena,Central Region,1.31941,103.84808000000001,1,Other,Entire home/apt,1,1.0,1.0,1.0,Real Bed,4.700480365792417,135.0,35.0,2,0.0,2,64,0,flexible,1413.0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1.0
41763559,0,29,0,Novena,Central Region,1.32293,103.85238000000001,1,Condominium,Entire home/apt,3,1.0,1.0,2.0,Real Bed,4.912654885736052,200.0,40.0,2,20.0,7,90,0,strict_14_with_grace_period,52.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0.3333333333333333
41764356,0,29,0,Novena,Central Region,1.32182,103.85457,1,Condominium,Entire home/apt,3,1.0,1.0,2.0,Real Bed,4.844187086458591,200.0,40.0,2,20.0,28,90,0,strict_14_with_grace_period,52.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0.3333333333333333
41765289,0,29,0,Novena,Central Region,1.3255299999999999,103.84578,1,Condominium,Entire home/apt,3,1.0,1.0,2.0,Real Bed,4.976733742420574,200.0,40.0,2,20.0,3,69,1,strict_14_with_grace_period,52.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0.3333333333333333
41765483,0,27,0,Novena,Central Region,1.32241,103.85275,1,Condominium,Entire home/apt,6,1.5,2.0,3.0,Real Bed,4.997212273764115,200.0,60.0,4,20.0,3,90,1,strict_14_with_grace_period,1775.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0.3333333333333333
41766000,0,29,0,Novena,Central Region,1.32508,103.84629,1,Condominium,Entire home/apt,3,1.0,1.0,2.0,Real Bed,4.962844630259907,200.0,40.0,2,20.0,7,90,0,strict_14_with_grace_period,52.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0.3333333333333333
41766305,0,29,0,Novena,Central Region,1.32556,103.84393,1,Condominium,Entire home/apt,3,1.0,1.0,2.0,Real Bed,4.912654885736052,200.0,40.0,2,20.0,28,90,0,strict_14_with_grace_period,52.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0.3333333333333333
41766468,0,29,0,Novena,Central Region,1.32419,103.85385,1,Condominium,Entire home/apt,6,1.0,2.0,3.0,Real Bed,5.313205979041787,200.0,60.0,4,20.0,7,90,0,strict_14_with_grace_period,52.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0.3333333333333333
41766675,0,29,0,Novena,Central Region,1.3220399999999999,103.85195999999999,1,Condominium,Entire home/apt,6,1.0,2.0,3.0,Real Bed,5.293304824724492,200.0,60.0,4,20.0,28,90,0,strict_14_with_grace_period,52.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0.3333333333333333
41766899,0,29,0,Kallang,Central Region,1.32701,103.86801,1,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,4.927253685157205,200.0,40.0,3,20.0,3,88,1,strict_14_with_grace_period,52.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.25
41767226,0,29,0,Kallang,Central Region,1.32693,103.86795,1,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,4.912654885736052,200.0,40.0,3,20.0,7,90,0,strict_14_with_grace_period,52.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.25
41767364,0,29,0,Kallang,Central Region,1.32641,103.86816999999999,1,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,4.859812404361672,200.0,40.0,3,20.0,28,90,0,strict_14_with_grace_period,52.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.25
41773895,0,20,0,Kallang,Central Region,1.32726,103.86869,1,Condominium,Entire home/apt,4,1.0,0.0,1.0,Real Bed,5.963579343618446,0.0,0.0,1,0.0,3,90,0,moderate,41.0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0.0
41777146,0,0,0,Singapore River,Central Region,1.29469,103.83091999999999,1,Condominium,Private room,5,2.0,1.0,5.0,Real Bed,4.007333185232471,0.0,0.0,1,0.0,70,90,1,flexible,36.0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0.2
41777716,1,2,0,Downtown Core,Central Region,1.29914,103.85700000000001,1,Condominium,Private room,2,2.0,1.0,1.0,Real Bed,4.912654885736052,0.0,60.0,1,30.0,5,56,0,moderate,1877.0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0.5
41788641,0,0,0,River Valley,Central Region,1.29945,103.83711,1,House,Entire home/apt,4,1.5,1.0,2.0,Real Bed,5.293304824724492,180.0,100.0,1,0.0,2,84,1,flexible,55.0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0.25
41789321,0,1,0,Pasir Ris,East Region,1.35548,103.96583000000001,0,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,4.02535169073515,0.0,0.0,1,0.0,2,19,1,flexible,824.0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0.5
41803435,1,33,0,Novena,Central Region,1.3242200000000002,103.85341,1,Condominium,Entire home/apt,3,1.0,1.0,1.0,Real Bed,4.927253685157205,200.0,40.0,2,20.0,3,83,1,strict_14_with_grace_period,192.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0.3333333333333333
41804607,0,52,0,Novena,Central Region,1.3267799999999998,103.84979,1,Serviced apartment,Entire home/apt,6,2.0,3.0,3.0,Real Bed,5.560681631015528,0.0,100.0,1,0.0,30,89,0,strict_14_with_grace_period,398.0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0.5
41806233,0,52,0,Queenstown,Central Region,1.2756299999999998,103.79111,0,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5.1647859739235145,0.0,100.0,1,0.0,30,89,0,strict_14_with_grace_period,398.0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0.5
41825997,0,2,1,Bukit Merah,Central Region,1.27158,103.82727,1,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,4.007333185232471,0.0,28.0,1,0.0,1,0,0,moderate,1943.0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1.0
41827683,1,2,0,River Valley,Central Region,1.2967,103.83764000000001,0,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,5.0689042022202315,0.0,49.0,2,30.0,1,28,1,strict_14_with_grace_period,1392.0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.3333333333333333
41831054,0,31,0,Kallang,Central Region,1.3095700000000001,103.85563,1,Other,Entire home/apt,16,8.0,8.0,16.0,Real Bed,6.684611727667927,0.0,0.0,1,0.0,1,90,0,strict_14_with_grace_period,1087.0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0.5
41832613,0,3,0,Newton,Central Region,1.30492,103.83425,1,Apartment,Entire home/apt,10,2.0,3.0,5.0,Real Bed,5.746203190540153,307.0,51.0,6,20.0,1,90,1,moderate,33.0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0.3
41833018,0,3,0,Orchard,Central Region,1.30497,103.83265,1,Apartment,Entire home/apt,14,2.0,4.0,6.0,Real Bed,6.042632833682381,307.0,51.0,8,20.0,1,90,1,moderate,33.0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0.2857142857142857
41848009,0,1,0,Kallang,Central Region,1.32141,103.86147,0,Apartment,Private room,2,2.0,2.0,1.0,Real Bed,4.941642422609304,0.0,0.0,1,0.0,2,88,1,flexible,1188.0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1.0
41865251,0,68,1,Bukit Merah,Central Region,1.2840200000000002,103.83315999999999,1,Apartment,Private room,1,2.0,1.0,1.0,Real Bed,3.8918202981106265,0.0,15.0,1,10.0,18,48,1,strict_14_with_grace_period,1241.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1.0
41866703,0,52,0,Rochor,Central Region,1.30621,103.85075,1,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5.501258210544727,0.0,50.0,1,0.0,3,89,0,strict_14_with_grace_period,398.0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0.5
41867701,1,34,0,Kallang,Central Region,1.3286799999999999,103.86652,1,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,4.976733742420574,200.0,40.0,3,20.0,3,88,1,strict_14_with_grace_period,1189.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.25
41868025,1,34,0,Kallang,Central Region,1.32657,103.86683000000001,1,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,4.962844630259907,200.0,40.0,3,20.0,7,90,0,strict_14_with_grace_period,1189.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0.25
41868474,1,34,0,Kallang,Central Region,1.32623,103.86612,1,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,4.912654885736052,200.0,40.0,3,20.0,28,90,0,strict_14_with_grace_period,1189.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0.25
41889066,0,45,0,Queenstown,Central Region,1.28186,103.7874,1,Boutique hotel,Private room,2,0.0,1.0,1.0,Real Bed,4.77912349311153,150.0,0.0,2,30.0,1,89,1,super_strict_60,3017.0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0.5
41889144,1,2,0,Geylang,Central Region,1.31628,103.88355,1,Apartment,Entire home/apt,4,1.5,1.0,2.0,Real Bed,4.584967478670572,250.0,80.0,2,19.0,4,90,1,strict_14_with_grace_period,430.0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0.25
41889588,0,4,0,Museum,Central Region,1.29808,103.84429,1,Condominium,Entire home/apt,4,2.0,2.0,2.0,Real Bed,5.707110264748875,0.0,0.0,1,0.0,4,90,1,moderate,144.0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0.5
41889844,0,4,0,Kallang,Central Region,1.3034700000000001,103.86135,1,Condominium,Entire home/apt,2,1.0,0.0,1.0,Real Bed,5.19295685089021,0.0,80.0,1,0.0,5,31,1,moderate,144.0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0.0
41895049,0,11,0,River Valley,Central Region,1.29284,103.83509000000001,1,Condominium,Private room,2,1.5,1.0,1.0,Real Bed,4.248495242049359,0.0,0.0,1,0.0,90,90,0,strict_14_with_grace_period,1820.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0.5
41916193,0,52,0,Tanglin,Central Region,1.2966799999999998,103.82932,1,Serviced apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,5.480638923341991,0.0,100.0,1,0.0,30,89,0,strict_14_with_grace_period,398.0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0.5
41916966,1,53,1,Kallang,Central Region,1.3134,103.85713,1,Loft,Entire home/apt,2,1.0,1.0,2.0,Real Bed,5.19295685089021,250.0,50.0,1,8.0,7,73,0,strict_14_with_grace_period,1816.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0.5
41917394,0,4,0,Kallang,Central Region,1.32438,103.86458,1,House,Private room,2,1.0,1.0,1.0,Real Bed,4.477336814478207,0.0,30.0,1,0.0,1,88,1,moderate,2032.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0.5
41923737,0,0,0,Newton,Central Region,1.30494,103.83431999999999,1,Condominium,Entire home/apt,4,1.0,2.0,2.0,Real Bed,5.298317366548036,0.0,0.0,1,0.0,1,90,1,flexible,29.0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.5
41923792,0,6,1,Kallang,Central Region,1.29872,103.88494,0,Condominium,Entire home/apt,7,3.0,3.0,4.0,Real Bed,5.666426688112432,3000.0,400.0,3,40.0,89,88,0,moderate,1715.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.42857142857142855
41924088,0,6,1,Kallang,Central Region,1.29867,103.88501,0,Condominium,Private room,3,1.0,1.0,2.0,Real Bed,5.3471075307174685,2000.0,300.0,2,40.0,90,89,0,flexible,1715.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.3333333333333333
41926070,0,1,0,Kallang,Central Region,1.32008,103.85896,1,Townhouse,Private room,2,1.0,1.0,2.0,Real Bed,4.61512051684126,500.0,40.0,1,30.0,2,56,1,moderate,317.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0.5
41930264,1,33,0,Novena,Central Region,1.32568,103.85489,1,Condominium,Entire home/apt,3,1.0,1.0,1.0,Real Bed,4.919980925828125,200.0,40.0,2,20.0,7,87,0,strict_14_with_grace_period,192.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0.3333333333333333
41930408,1,33,0,Novena,Central Region,1.32379,103.85531,1,Condominium,Entire home/apt,3,1.0,1.0,1.0,Real Bed,4.859812404361672,200.0,40.0,2,20.0,28,90,0,strict_14_with_grace_period,192.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0.3333333333333333
41938040,0,1,0,Rochor,Central Region,1.3060399999999999,103.85395,1,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,5.298317366548036,0.0,0.0,1,0.0,1,90,1,moderate,269.0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0.5
41940620,0,52,0,Bishan,Central Region,1.35222,103.8521,0,Serviced apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,5.41610040220442,0.0,100.0,1,0.0,15,89,0,strict_14_with_grace_period,398.0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0.5
41940853,0,0,0,Outram,Central Region,1.2775299999999998,103.84371999999999,0,Loft,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5.3471075307174685,3000.0,0.0,1,20.0,6,87,0,strict_14_with_grace_period,1424.0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0.5
41942146,0,1,0,Rochor,Central Region,1.3042799999999999,103.85512,1,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,5.521460917862246,0.0,0.0,1,0.0,1,90,1,moderate,269.0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0.5
41942362,0,1,0,Rochor,Central Region,1.3045,103.85376,1,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,5.41610040220442,0.0,0.0,1,0.0,1,90,1,moderate,269.0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0.5
41942466,0,1,0,Rochor,Central Region,1.30427,103.85412,1,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,5.616771097666572,0.0,0.0,1,0.0,1,90,1,moderate,269.0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0.5
41942529,0,1,0,Rochor,Central Region,1.30588,103.85575,1,Boutique hotel,Private room,2,1.0,1.0,1.0,Real Bed,5.707110264748875,0.0,0.0,1,0.0,1,90,1,moderate,269.0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0.5
41942725,0,4,0,Kallang,Central Region,1.32436,103.86338,1,House,Private room,2,1.0,1.0,1.0,Real Bed,4.477336814478207,0.0,30.0,1,0.0,1,90,1,moderate,2032.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0.5
41943827,0,4,0,Downtown Core,Central Region,1.27499,103.84546,0,Other,Entire home/apt,2,2.0,2.0,3.0,Real Bed,5.389071729816501,0.0,90.0,4,40.0,1,68,1,strict_14_with_grace_period,179.0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1.0
41948477,0,68,1,Kallang,Central Region,1.31197,103.86211,1,Apartment,Private room,1,3.0,1.0,1.0,Real Bed,3.8918202981106265,0.0,15.0,1,10.0,18,90,1,strict_14_with_grace_period,1241.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1.0
41949507,0,29,0,Kallang,Central Region,1.32792,103.86646999999999,1,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,4.927253685157205,200.0,40.0,3,20.0,7,90,0,strict_14_with_grace_period,52.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.25
41949820,0,29,0,Rochor,Central Region,1.31216,103.85346,1,Condominium,Entire home/apt,6,1.0,2.0,3.0,Real Bed,5.420534999272286,200.0,60.0,4,20.0,7,90,0,strict_14_with_grace_period,52.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.3333333333333333
41949857,0,29,0,Kallang,Central Region,1.3281399999999999,103.86809000000001,1,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,4.867534450455582,200.0,40.0,3,20.0,28,90,0,strict_14_with_grace_period,52.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.25
41964904,0,44,0,Geylang,Central Region,1.3130600000000001,103.88325999999999,1,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,5.1298987149230735,0.0,30.0,1,0.0,3,52,1,strict_14_with_grace_period,417.0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0.6666666666666666
41965777,1,5,1,Downtown Core,Central Region,1.27649,103.84553000000001,1,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,5.700443573390687,0.0,90.0,4,40.0,1,68,1,strict_14_with_grace_period,1563.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0.3333333333333333
41966488,1,22,0,Kallang,Central Region,1.29954,103.86105,1,Apartment,Entire home/apt,5,2.5,2.0,2.0,Real Bed,5.402677381872279,500.0,100.0,5,30.0,7,90,0,strict_14_with_grace_period,643.0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0.4
41966894,0,1,1,Downtown Core,Central Region,1.27589,103.84884,0,Condominium,Private room,2,1.0,1.0,1.0,Real Bed,4.787491742782046,0.0,0.0,1,0.0,7,90,1,moderate,2054.0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0.5
41966963,1,53,1,Newton,Central Region,1.30351,103.83914,1,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,5.0106352940962555,250.0,50.0,1,0.0,14,87,0,strict_14_with_grace_period,1816.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0.5
41967166,1,53,1,Newton,Central Region,1.3037299999999998,103.83899,1,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,5.14166355650266,250.0,50.0,1,0.0,14,87,0,strict_14_with_grace_period,1816.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0.5
41967225,1,53,1,Newton,Central Region,1.30534,103.84048,1,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,5.3471075307174685,250.0,50.0,1,0.0,14,87,0,strict_14_with_grace_period,1816.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0.5
41967294,1,53,1,Newton,Central Region,1.3035299999999999,103.84014,1,Apartment,Entire home/apt,2,1.5,1.0,1.0,Real Bed,5.19295685089021,250.0,50.0,1,0.0,14,87,0,strict_14_with_grace_period,1816.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0.5
41967362,1,53,1,Newton,Central Region,1.30407,103.84075,1,Apartment,Entire home/apt,2,1.5,1.0,2.0,Real Bed,5.247024072160486,250.0,50.0,1,8.0,14,87,0,strict_14_with_grace_period,1816.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0.5
41970974,0,52,0,Downtown Core,Central Region,1.27502,103.84503000000001,1,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,5.480638923341991,0.0,50.0,1,0.0,28,86,0,strict_14_with_grace_period,398.0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0.5
41975400,0,27,0,Novena,Central Region,1.32346,103.85247,1,Condominium,Entire home/apt,6,1.5,2.0,3.0,Real Bed,4.997212273764115,200.0,60.0,4,20.0,7,90,0,strict_14_with_grace_period,1775.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0.3333333333333333
41975571,0,27,0,Novena,Central Region,1.3240399999999999,103.85266,1,Condominium,Entire home/apt,6,1.0,2.0,3.0,Real Bed,4.997212273764115,200.0,60.0,4,20.0,28,90,0,strict_14_with_grace_period,1775.0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0.3333333333333333
41975836,0,27,0,Kallang,Central Region,1.3267799999999998,103.86815,1,Condominium,Entire home/apt,4,1.5,1.0,2.0,Real Bed,4.820281565605037,200.0,40.0,3,20.0,3,88,1,strict_14_with_grace_period,1775.0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.25
41976082,0,27,0,Kallang,Central Region,1.3283200000000002,103.8664,1,Condominium,Entire home/apt,4,1.5,1.0,2.0,Real Bed,4.820281565605037,200.0,40.0,3,20.0,7,90,0,strict_14_with_grace_period,1775.0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.25
41976235,0,27,0,Kallang,Central Region,1.32654,103.86711,1,Condominium,Entire home/apt,4,1.5,1.0,2.0,Real Bed,4.820281565605037,200.0,40.0,3,20.0,28,90,0,strict_14_with_grace_period,1775.0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0.25
41976397,0,11,0,Bukit Panjang,West Region,1.34913,103.77129000000001,0,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,3.5553480614894135,150.0,50.0,1,0.0,90,90,0,strict_14_with_grace_period,1820.0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1.0
41977149,1,2,0,Geylang,Central Region,1.31602,103.88331,1,Apartment,Entire home/apt,4,1.5,1.0,2.0,Real Bed,4.584967478670572,280.0,80.0,2,19.0,5,90,1,strict_14_with_grace_period,430.0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0.25
